Unique_ID,Year,Make,Model,Price,ConsumerRating,SellerRating,MinMPG,MaxMPG,Mileage,Sales
4539,2015,MINI,Hardtop Cooper,15900,4.8,4.3,29,40,30358,23
4540,2017,Toyota,RAV4 XLE,21000,4.8,4.5,22,29,19346,34
4541,2019,Buick,Envision Essence,30349,4.7,4,21,27,24844,31
4542,2020,Chevrolet,Traverse LT Cloth,36047,4.9,4.7,18,27,31144,20
4543,2019,Cadillac,XT5 Luxury,34456,4.6,4.7,18,25,32057,25
4544,2019,Cadillac,XT5 Luxury,35987,4.6,4.8,18,25,19981,13
4545,2019,Audi,A6 55 Premium Plus,44999,4.6,4.9,22,29,37450,32
4546,2019,Toyota,Highlander Limited,40000,4.6,4.6,20,26,13426,18
4547,2020,Ford,Fusion SEL,25000,4.8,4.5,23,34,35226,37
4548,2019,Subaru,Ascent Touring 7-Passenger,40173,4.5,4.7,20,26,28371,23
4549,2021,Audi,A4 40 Premium Plus,44567,5,4.8,24,31,53388,21
4550,2019,Nissan,Rogue Sport SV,26500,4.6,4.7,25,32,15384,30
4551,2021,RAM,1500 Laramie,49689,4.8,4.2,20,25,21461,18
4552,2019,Honda,Civic Sport,25979,4.9,4.3,29,37,16249,26
4553,2018,BMW,X5 xDrive35i,40888,4.8,4.6,18,24,23866,35
4554,2021,Volkswagen,Tiguan 2.0T SEL,32500,4.7,4.7,21,27,15702,38
4555,2019,Volkswagen,Jetta 1.4T S,22379,4.5,4.8,30,40,18530,16
4556,2017,Honda,CR-V Touring,28664,4.8,4.5,27,33,17670,25
4557,2019,Volkswagen,Tiguan 2.0T SEL Premium R-Line,36998,4.5,3,21,29,23663,21
4558,2019,Honda,CR-V EX-L,36091,4.8,4.4,27,33,18070,32
4559,2019,BMW,X3 xDrive30i,38942,4.7,4.3,22,29,26326,34
4560,2019,Porsche,Cayenne S,86990,4.7,4.8,18,23,19669,38
4561,2017,BMW,X5 xDrive35i,31000,4.7,4.5,18,24,80482,18
4562,2021,Jaguar,E-PACE P250 SE,47777,4.9,4.6,20,26,83544,22
4563,2019,Jeep,Grand Cherokee Limited,30495,4.8,4.5,19,26,13921,33
4564,2019,Jeep,Cherokee Limited,24750,4.6,4.5,22,31,176504,20
4565,2018,Audi,A5 2.0T Premium Plus,30954,4.9,4.7,24,34,46357,22
4566,2015,GMC,Yukon XL 1500 SLE,28999,4.6,4.7,15,22,28243,31
4567,2020,Volkswagen,Tiguan 2.0T SEL Premium R-Line,39998,4.7,5,20,27,15451,39
4568,2019,Cadillac,XT4 Sport,39116,4.2,4.5,22,29,19449,28
4569,2015,Toyota,Corolla S Plus,17995,4.6,4.5,29,37,14261,26
4570,2019,Jeep,Grand Cherokee Limited,34995,4.8,4.2,18,25,43435,34
4571,2019,Honda,Pilot EX-L,29992,4.8,4.6,18,26,37252,25
4572,2015,BMW,M4 Base,43713,4.8,3.4,17,26,82780,27
4573,2019,Honda,CR-V EX,31427,4.8,4.7,27,33,13449,23
4574,2018,Mazda,CX-5 Touring,26990,4.8,4.4,24,30,58199,29
4575,2019,GMC,Acadia SLT-1,41000,4.8,4.2,17,25,17725,39
4576,2021,Jeep,Grand Cherokee Limited,43977,4.7,4.8,18,25,19469,21
4577,2022,BMW,X2 M35i,44773,4.8,4.7,23,30,22442,11
4578,2014,Mercedes-Benz,E-Class E 350,29975,4.8,3.1,19,28,37821,17
4579,2019,Ford,Edge SEL,26999,4.7,4.8,22,29,49467,24
4580,2019,Nissan,Pathfinder Platinum,36541,4.6,3.7,20,27,40934,37
4581,2018,BMW,X2 sDrive28i,29995,4.7,4.7,23,32,36873,21
4582,2020,Lexus,GX 460 Base,54503,4.9,4.7,15,19,39073,34
4583,2021,Chevrolet,Suburban Z71,78793,4.5,4.9,15,19,51156,21
4584,2020,Land,Rover Range Rover Velar S R-Dynamic,64885,4.3,4.3,18,24,17049,25
4585,2022,Hyundai,Palisade Calligraphy,54300,4.6,4.7,19,26,49291,22
4586,2018,Tesla,Model 3 Long Range,55998,4.6,4.4,120,112,40300,10
4587,2018,Chrysler,300 Limited,22967,4.8,4.5,19,30,32022,19
4588,2020,Nissan,Rogue Sport S,21750,4.7,4.8,25,32,30588,11
4589,2018,Toyota,RAV4 XLE,27888,4.8,4.3,23,30,44178,23
4590,2019,BMW,X5 xDrive40i,53995,4.7,4.4,20,26,11204,32
4591,2015,Nissan,Pathfinder SL,20290,4.4,4.7,20,27,48150,29
4592,2021,Hyundai,Palisade Limited,53999,4.9,4.6,19,24,23802,38
4593,2017,Porsche,Cayenne Platinum Edition,48901,4.7,4.8,17,23,43498,40
4594,2018,Subaru,Crosstrek 2.0i Premium,27179,4.8,4.8,27,33,33977,30
4595,2019,Honda,CR-V EX-L,34643,4.8,4.8,27,33,27682,10
4596,2020,Mercedes-Benz,GLC 300 Base 4MATIC,43417,4.8,4.6,21,28,17620,29
4597,2020,Ford,Fusion SE,24200,4.8,4.8,20,29,117906,15
4598,2019,Alfa,Romeo Giulia Ti,36998,4.7,4.1,23,31,53239,12
4599,2021,Volvo,XC40 T5 R-Design,48968,4.8,4.7,22,30,29170,16
4600,2017,GMC,Acadia Limited Limited,23991,4.7,4.2,15,22,21561,25
4601,2019,Jeep,Renegade Latitude,22289,4.5,4.9,22,30,19801,21
4602,2016,Ford,Focus SE,5900,4.4,4,26,36,23114,20
4603,2021,Mercedes-Benz,A-Class A 220,39998,4.5,3.4,25,36,24617,11
4604,2013,Lexus,RX 350 Base,24998,4.7,4.2,18,25,12783,11
4605,2019,Maserati,Ghibli Base,47880,4.9,4.3,17,24,13418,20
4606,2021,Jeep,Wrangler Unlimited Rubicon 392,86999,4.9,4.7,13,17,82839,11
4607,2017,Tesla,Model X 90D,74991,4.7,4.5,90,94,24078,33
4608,2019,Maserati,Ghibli Base,46264,4.9,4.7,17,24,49899,13
4609,2019,Lincoln,Nautilus Reserve,42345,4.7,4.8,20,25,84089,10
4610,2015,Mercedes-Benz,C-Class C 300,22495,4.7,4.8,24,31,9304,20
4611,2020,Toyota,RAV4 LE,32992,4.7,4.8,27,34,81203,22
4612,2020,Lincoln,Nautilus Reserve,43995,4.8,4.6,21,26,62079,29
4613,2021,Jeep,Grand Cherokee Limited,45997,4.7,4.8,18,25,15000,29
4614,2018,BMW,X1 xDrive28i,31488,4.8,4.5,22,31,24274,35
4615,2021,Lexus,IS 350 F Sport,47991,4.8,4.9,19,26,14721,22
4616,2019,Audi,Q5 2.0T Premium Plus,37995,4.7,4.1,22,27,57635,24
4617,2020,Audi,Q5 45 Premium Plus,45552,4.8,3.4,22,28,52001,25
4618,2016,Land,Rover Range Rover 5.0L Supercharged,48990,4.8,4.5,14,19,21970,19
4619,2021,Honda,Pilot EX-L,40926,4.8,4.3,20,27,69907,12
4620,2021,Kia,Sportage LX,24729,4.8,5,23,30,19280,12
4621,2019,Kia,Optima SX Turbo,29795,4.8,4,21,30,15740,15
4622,2019,Cadillac,XT4 Premium Luxury,38760,4.2,4,24,30,15436,18
4623,2020,Mercedes-Benz,GLC 300 Base 4MATIC,43999,4.8,4.5,21,28,10953,30
4624,2020,Kia,Sportage S,34990,4.8,4.5,22,26,21959,25
4625,2018,Chevrolet,Equinox Premier w/1LZ,26123,4.7,4.9,26,32,33630,12
4626,2017,Acura,TLX w/Technology Package,20894,4.7,4.6,24,35,7742,34
4627,2018,GMC,Sierra 1500 Denali,45949,4.8,4.5,15,20,38637,36
4628,2020,Nissan,Murano SV,26739,4.9,5,20,28,31985,25
4629,2017,Toyota,4Runner Limited,42992,4.8,3.4,17,20,86942,29
4630,2021,GMC,Acadia Denali,49995,4.9,4.5,19,26,15397,19
4631,2013,Kia,Optima EX,18998,4.6,3.8,24,35,47312,23
4632,2021,Audi,Q5 45 Premium,44995,4.6,4.8,23,28,39726,13
4633,2017,Chevrolet,Silverado 1500 LS,29000,4.7,4.8,16,22,26862,36
4634,2019,Lincoln,Continental Select,43995,4.6,4.8,16,24,4407,29
4635,2020,GMC,Yukon SLT,45001,4.9,4.6,15,21,16471,26
4636,2020,Lincoln,Nautilus Reserve,45988,4.8,4.9,20,25,19470,35
4637,2020,Kia,Sorento LX,28677,4.7,3.9,21,26,32067,17
4638,2019,Mazda,CX-5 Grand Touring,29389,4.8,4.6,25,31,25488,21
4639,2019,Audi,Q5 2.0T Premium Plus,39000,4.7,4.4,22,27,48450,19
4640,2021,GMC,Yukon XL Denali,82990,4.9,4.8,14,20,63324,32
4641,2021,Mercedes-Benz,GLA 250 Base,43493,4.9,4.7,25,34,34851,19
4642,2017,Ford,Explorer sport,28000,4.7,4.8,16,22,59613,40
4643,2021,RAM,1500 Laramie,55500,4.8,4.8,19,24,45081,25
4644,2020,Toyota,Corolla LE,18500,4.7,4.8,30,38,15027,39
4645,2020,Toyota,Tundra SR5,40981,4.8,1.8,13,18,48476,40
4646,2021,Lexus,RX 350 Base,54998,4.8,2.9,19,26,64602,20
4647,2013,Toyota,Sienna Limited,16495,4.5,2,18,25,19806,38
4648,2018,Jeep,Wrangler Sport,32500,4.7,4.7,17,25,22208,12
4649,2019,Toyota,RAV4 LE,30000,4.6,4.4,25,33,15588,11
4650,2016,Jeep,Grand Cherokee Limited,27777,4.7,1,18,25,11615,34
4651,2020,Subaru,Outback Limited XT,35662,4.7,4.8,23,30,36123,30
4652,2019,BMW,X5 xDrive40i,51877,4.7,4.5,20,26,34572,11
4653,2018,INFINITI,QX30 Premium,27755,4.3,4.4,21,30,33780,32
4654,2019,Jeep,Grand Cherokee Limited,36888,4.8,4.5,18,25,51959,40
4655,2020,Hyundai,Palisade Limited,41998,4.7,2.8,19,26,23640,18
4656,2018,Mercedes-Benz,GLE 350 Base,40495,4.7,4.5,18,23,69560,35
4657,2022,Kia,Sportage Nightfall,32500,4.7,4.5,23,30,15659,18
4658,2019,Mercedes-Benz,C-Class C 300,31127,4.8,4.9,23,34,13136,32
4659,2020,Chevrolet,Trax LS,18490,4.5,4.8,26,31,45713,24
4660,2020,Lexus,NX 300 Base,39988,4.8,4.7,22,28,59669,34
4661,2019,Mazda,CX-5 Grand Touring,32187,4.8,4.6,24,30,43709,19
4662,2019,Land,Rover Range Rover 3.0L V6 Supercharged HSE,91991,4.5,4.8,17,23,12164,29
4663,2013,Lexus,ES 350 Base,21760,4.7,4.7,21,31,37441,31
4664,2019,BMW,M850 i xDrive,74998,5,4.1,18,25,24300,11
4665,2020,Acura,MDX 3.5L,43995,4.9,4.8,19,26,11446,38
4666,2019,Audi,A4 2.0T Premium,29995,4.8,4.7,23,34,13687,24
4667,2019,Mazda,CX-9 Touring,31688,5,3.9,20,26,14998,34
4668,2019,Nissan,Rogue SL,27800,4.7,4.2,25,32,15636,27
4669,2019,Honda,CR-V EX-L,30863,4.8,4.8,27,33,11017,35
4670,2019,Honda,CR-V EX-L,30985,4.8,4.6,27,33,19121,36
4671,2019,Mazda,CX-9 Touring,29994,5,4.6,20,26,29721,33
4672,2020,Land,Rover Range Rover Evoque S,46500,4.1,4.8,20,27,49838,16
4673,2019,Volvo,S60 T6 Inscription,39985,4.9,1.4,21,32,29518,33
4674,2018,Jeep,Grand Cherokee Limited,33165,4.8,4.8,18,25,23636,36
4675,2019,Honda,CR-V EX-L,32715,4.8,4.8,27,33,43391,14
4676,2018,Land,Rover Range Rover Velar P380 SE R-Dynamic,53995,4,4.4,18,24,10604,11
4677,2017,Toyota,Sienna SE,31998,4.7,2.8,19,27,20040,33
4678,2020,Mazda,CX-9 Grand Touring,31857,4.8,3.9,20,26,49624,31
4679,2019,Subaru,Outback 3.6R Limited,30975,4.7,4.6,20,27,15789,13
4680,2019,Mercedes-Benz,GLC 300 Base,34866,4.6,2.5,22,27,45864,17
4681,2021,Mercedes-Benz,C-Class C 300,41985,5,2.5,23,35,27018,34
4682,2021,Chevrolet,Tahoe Z71,73491,4.5,4.5,16,20,47594,39
4683,2012,Ford,F-150 XLT,18750,4.6,4.3,14,19,50582,16
4684,2020,Toyota,Tacoma TRD Off Road,38749,4.7,3,18,22,49713,10
4685,2021,Cadillac,Escalade Sport,112991,2.9,4.9,14,19,36728,16
4686,2013,Honda,Odyssey Touring,16189,4.6,4.7,19,28,48880,38
4687,2020,Hyundai,Tucson SE,25999,4.7,5,22,25,17845,19
4688,2020,Hyundai,Palisade Limited,53218,4.7,4.6,19,24,12959,25
4689,2014,Jeep,Patriot Limited,15799,4.3,4.5,21,27,7583,31
4690,2015,Mercedes-Benz,S-Class S 550,46498,4.9,4.5,17,26,42477,15
4691,2019,Land,Rover Discovery HSE,54950,3.4,5,21,26,29871,18
4692,2020,Honda,Civic Sport,27000,4.9,4.8,29,36,39899,23
4693,2019,Honda,Civic LX,23250,4.9,4.8,30,38,38506,30
4694,2021,Toyota,Tundra SR5,44891,4.9,4.8,13,17,24931,18
4695,2020,Toyota,RAV4 Limited,39495,4.7,4.6,25,33,13894,16
4696,2019,Honda,Pilot Elite,39000,4.8,5,19,26,57776,33
4697,2018,Mercedes-Benz,GLE 350 Base,41999,4.7,4.8,18,23,39205,40
4698,2021,Kia,Forte LXS,22498,4.8,4.1,29,40,30248,10
4699,2021,Mercedes-Benz,GLC 300 Base,51988,4.7,4.6,22,29,51015,13
4700,2018,Mercedes-Benz,GLA 250 Base,34999,4.5,4.6,24,33,21221,28
4701,2017,Porsche,Macan S,43755,4.8,4.3,17,23,15843,29
4702,2016,Lexus,ES 350 Base,28700,4.9,3.5,21,31,20204,37
4703,2018,Mercedes-Benz,CLA 250 Base,29900,4.5,4.3,24,37,36350,20
4704,2016,Acura,TLX V6 Tech,24975,4.5,4.8,21,34,13752,33
4705,2021,Honda,CR-V EX,37982,4.9,4.7,28,34,34535,29
4706,2014,Mercedes-Benz,E-Class E 350,17500,4.8,4.6,21,30,36549,39
4707,2018,Subaru,Forester 2.5i Limited,28998,4.8,3.9,26,32,58962,40
4708,2020,Jeep,Grand Cherokee Limited,40246,4.8,4.8,18,25,54524,15
4709,2020,BMW,M340 i xDrive,53900,4.9,4.9,22,30,5645,37
4710,2021,RAM,1500 Limited,61500,4.8,4.6,15,21,19766,15
4711,2018,Mazda,CX-5 Sport,26812,4.8,4.6,24,30,65579,32
4712,2018,Toyota,RAV4 Limited,28996,4.8,4.5,22,28,14760,13
4713,2019,Honda,Odyssey EX-L,36483,4.6,4.9,19,28,14546,40
4714,2019,Audi,Q5 2.0T Premium Plus,42995,4.7,4.7,22,27,56409,23
4715,2019,Honda,CR-V EX-L,31997,4.8,4.8,27,33,130818,16
4716,2019,Volvo,XC90 T5 Momentum,45890,4.7,4.8,20,27,85180,35
4717,2017,Mercedes-Benz,GLE 350 Base 4MATIC,35888,4.8,4.8,18,23,49940,26
4718,2019,Mercedes-Benz,GLS 450 Base 4MATIC,58695,5,4.7,16,22,24980,22
4719,2021,Toyota,RAV4 LE,34993,4.8,4.4,27,34,43795,19
4720,2018,BMW,328d xDrive,32997,4.8,2.1,30,40,39939,12
4721,2019,Honda,CR-V EX-L,33712,4.8,4.7,27,33,20234,29
4722,2019,Cadillac,XT4 Sport,38700,4.2,4.9,24,30,65443,24
4723,2020,Ford,Fusion SE,28998,4.8,4.9,20,29,26045,31
4724,2019,Jeep,Grand Cherokee Limited,35500,4.8,4.8,18,25,68001,29
4725,2022,Chevrolet,Blazer RS,47651,4.8,4.8,19,27,15191,29
4726,2020,BMW,X7 xDrive40i,62490,4.9,4.7,20,25,92383,39
4727,2018,BMW,M6 Base,70997,5,4.6,14,20,45042,16
4728,2019,BMW,540 i xDrive,46995,4.9,4.5,21,29,20285,13
4729,2019,Cadillac,CT6 3.6L Premium Luxury,43275,4.9,4.9,18,27,12066,16
4730,2019,Cadillac,XT5 Luxury,35000,4.6,4.9,18,25,57257,21
4731,2020,Ford,Edge Titanium,34975,4.9,4.9,21,28,10207,20
4732,2020,GMC,Terrain SLT,30995,4.7,3.9,25,28,16398,25
4733,2019,Subaru,Outback 2.5i Limited,29524,4.7,4.7,25,32,520,24
4734,2019,Ford,Edge Titanium,34990,4.7,4.7,22,29,87270,11
4735,2018,Mazda,CX-5 Touring,28289,4.8,4.6,24,30,62462,32
4736,2020,Kia,Sportage LX,25989,4.8,4.6,22,26,20600,33
4737,2017,Kia,Forte LX,18590,4.8,5,29,38,18965,31
4738,2021,Honda,Pilot Special Edition,40604,4.8,4.8,20,27,39884,39
4739,2021,GMC,Sierra 1500 AT4,66450,4.2,3.7,16,21,18435,28
4740,2011,BMW,X3 xDrive28i,12999,4.7,4.4,19,25,43076,20
4741,2020,Chevrolet,Traverse LS,36495,4.9,1.3,17,25,10163,14
4742,2020,Tesla,Model X Long Range,98488,4.2,4.6,99,93,39164,18
4743,2019,BMW,Z4 sDrive30i,46500,5,4.5,25,32,32174,24
4744,2013,BMW,X5 xDrive35i,14995,4.6,4.2,16,23,50036,20
4745,2019,Tesla,Model 3 Long Range,53700,4.9,3.9,120,112,101000,27
4746,2019,BMW,X5 xDrive40i,56526,4.7,4.4,20,26,52233,22
4747,2019,Subaru,Crosstrek 2.0i Limited,31988,4.7,4.9,27,33,13848,17
4748,2017,Chevrolet,Colorado Z71,24977,4.6,4.3,20,26,35171,12
4749,2018,Jeep,Grand Cherokee Limited,32000,4.8,4.9,18,25,18522,10
4750,2016,Mercedes-Benz,E-Class E 350 4MATIC,24952,4.7,4.6,20,28,48422,24
4751,2018,Toyota,RAV4 XLE,23999,4.8,4.9,22,28,49124,29
4752,2020,Kia,Sportage LX,22891,4.8,4.2,23,30,17562,23
4753,2019,GMC,Terrain SLT,27999,4.5,4.5,24,28,44640,30
4754,2020,Land,Rover Range Rover Velar S,52500,4.3,4.8,21,27,77058,40
4755,2019,Ford,Edge SEL,30998,4.7,4.5,21,28,47965,14
4756,2018,Jeep,Grand Cherokee Limited,37500,4.8,4.1,18,25,30799,19
4757,2018,Mazda,CX-5 Grand Touring,29591,4.8,4.5,24,30,14785,34
4758,2018,Nissan,Maxima 3.5 Platinum,28999,4.9,4.8,21,30,28915,27
4759,2020,Acura,MDX Sport Hybrid 3.0L w/Technology Package,48999,4.9,4.8,26,27,47632,28
4760,2019,Honda,Civic LX,23999,4.9,4.7,30,38,19987,31
4761,2018,BMW,430 Gran Coupe i xDrive,31998,4.9,4.6,23,33,39297,32
4762,2019,Ford,Edge Titanium,33268,4.7,4.3,21,28,11429,12
4763,2019,Volvo,XC60 T6 Inscription,43920,4.9,4.8,19,27,54386,16
4764,2020,BMW,X5 M50i,78595,4.7,4.8,16,22,11499,17
4765,2020,Chevrolet,Traverse LT Cloth,33888,4.9,4.4,17,25,57580,24
4766,2022,Audi,Q5 S line Premium,48340,5,4.1,23,28,18412,25
4767,2020,Nissan,Rogue SV,29931,4.8,4.7,25,32,19752,37
4768,2015,Porsche,Cayenne S,39983,4.9,5,17,24,22804,33
4769,2018,BMW,X1 xDrive28i,31998,4.8,4,22,31,82945,37
4770,2020,Land,Rover Range Rover Evoque SE,47721,4.1,4.9,20,27,59772,10
4771,2019,Volvo,S60 T6 R-Design,37995,4.9,4.9,21,32,18487,32
4772,2019,Volvo,S60 T6 R-Design,37990,4.9,4.9,21,32,11270,15
4773,2021,Alfa,Romeo Giulia Base,35991,5,3.1,24,33,31026,18
4774,2020,BMW,430 i,33998,4.9,4.6,23,34,16448,39
4775,2017,Porsche,Macan S,47900,4.8,4.9,17,23,31387,11
4776,2020,BMW,X7 xDrive40i,66998,4.9,2.7,20,25,14309,14
4777,2018,Alfa,Romeo Stelvio Ti,32888,4.7,4.4,22,28,21515,39
4778,2021,GMC,Yukon Denali,83955,4,4.7,15,20,17917,23
4779,2013,Honda,CR-V EX-L,16571,4.5,4.7,22,30,24451,10
4780,2021,Jeep,Grand Cherokee Limited,41452,4.7,4.3,18,25,90621,17
4781,2019,Tesla,Model 3 Long Range,56799,4.9,4.3,120,112,38491,33
4782,2021,Porsche,911 Carrera S,179900,4.9,4.7,18,23,35789,23
4783,2019,Toyota,RAV4 LE,32018,4.6,4.4,26,35,24250,20
4784,2020,BMW,X3 xDrive30i,39489,4.9,3,24,29,20475,25
4785,2019,Audi,e-tron Premium Plus,62990,4.5,4.8,74,73,33036,31
4786,2019,Jeep,Grand Cherokee Limited,36699,4.8,3,18,25,69853,14
4787,2019,BMW,X1 xDrive28i,35991,4.7,4.7,22,31,19516,35
4788,2019,BMW,X3 xDrive30i,37416,4.7,4.1,22,29,41852,12
4789,2019,Mazda,CX-5 Grand Touring,35989,4.8,3.9,24,30,144005,34
4790,2019,Jeep,Grand Cherokee Limited,36995,4.8,4.4,18,25,12042,12
4791,2019,Toyota,Tundra SR5,50000,4.8,3.9,13,17,18767,14
4792,2019,Mercedes-Benz,C-Class C 300,36735,4.8,4.1,23,34,10156,28
4793,2020,Toyota,Tundra SR5,45930,4.8,4.1,13,17,37200,12
4794,2021,Hyundai,Palisade Calligraphy,51527,4.9,4.6,19,26,13413,15
4795,2022,Kia,Sportage LX,29000,4.7,4.9,23,30,46803,35
4796,2017,Chevrolet,Cruze LS,13995,4.8,3,30,40,40720,25
4797,2019,INFINITI,QX50 ESSENTIAL,33993,4.7,4.8,24,30,14572,12
4798,2019,Cadillac,XT5 Luxury,35619,4.6,4.2,19,26,27123,13
4799,2019,Mazda,CX-5 Grand Touring,29500,4.8,4.2,25,31,22589,22
4800,2019,BMW,540 i,42480,4.9,4.3,21,29,64686,10
4801,2019,Audi,A7 3.0T Prestige,61390,4.8,5,22,29,11168,25
4802,2021,Dodge,Durango SXT,37599,4.8,4.9,18,25,36782,28
4803,2018,Cadillac,XT5 Luxury,36293,4.8,4.7,18,25,15512,16
4804,2017,Jeep,Grand Cherokee Limited,30600,4.8,4.6,18,25,43571,35
4805,2017,Honda,CR-V EX-L,25977,4.8,4.5,27,33,16055,25
4806,2019,Lexus,RX 350 350,48057,4.8,4.8,19,26,18500,18
4807,2017,INFINITI,QX30 Premium,26500,4.2,4.6,21,30,47000,27
4808,2016,GMC,Yukon Denali,37993,4.3,3.9,15,22,69425,13
4809,2019,Lexus,GX 460 Base,46000,4.7,4.4,15,18,68114,12
4810,2017,GMC,Acadia Denali,34500,4.6,4.7,18,25,41827,31
4811,2016,Kia,Forte LX,17995,4.7,4.8,26,39,84179,25
4812,2019,Ford,Flex SEL,30000,4.8,4.7,16,23,23871,38
4813,2021,Jeep,Grand Cherokee Limited,46598,4.7,4.8,18,25,13887,25
4814,2020,Ford,Escape SEL,31997,4.6,4.6,27,33,33465,16
4815,2020,Audi,Q5 45 Premium Plus,43995,4.8,3,22,28,87752,14
4816,2021,Mercedes-Benz,GLC 300 Base 4MATIC,49999,4.7,4.7,21,28,82983,12
4817,2019,Land,Rover Range Rover Velar P250 SE R-Dynamic,54555,3.5,4.3,21,27,21011,38
4818,2018,Mercedes-Benz,AMG C 43 Base 4MATIC,43577,4.8,4.3,20,27,14429,26
4819,2017,Lexus,ES 350 Base,34000,4.7,4.4,21,30,80502,29
4820,2018,Cadillac,XT5 Luxury,35999,4.8,4.6,18,25,49540,31
4821,2021,Volkswagen,Tiguan 2.0T SEL,34997,4.7,4.7,21,27,56938,13
4822,2019,Subaru,Crosstrek 2.0i Premium,26584,4.7,4.5,27,33,39829,39
4823,2019,Cadillac,XT4 Premium Luxury,36534,4.2,4,22,29,12468,36
4824,2019,Porsche,Cayenne Base,66446,4.7,4.6,19,23,20915,35
4825,2019,BMW,X5 xDrive40i,59999,4.7,4.7,20,26,18034,14
4826,2021,Lexus,RX 350,54000,4.8,4.8,19,26,17606,33
4827,2019,Honda,CR-V EX-L,32900,4.8,4.9,27,33,16465,21
4828,2021,Hyundai,Palisade SEL,43622,4.9,4.8,19,26,12976,25
4829,2017,INFINITI,QX60 Base,29787,4.7,4.9,20,27,46468,36
4830,2019,Acura,TLX FWD,31203,4.4,4.5,23,33,146925,12
4831,2019,Buick,Enclave Essence,36500,4.6,3.9,0,0,3601,30
4832,2019,Ford,Expedition Limited,58495,4.8,4.7,17,22,10826,17
4833,2019,Honda,CR-V EX-L,29838,4.8,4.8,27,33,12451,25
4834,2021,Toyota,Corolla LE,21049,4.8,4.9,30,38,19831,17
4835,2020,Volkswagen,Passat 2.0T SE,21990,4.7,4.6,23,34,17524,33
4836,2019,Volvo,S60 T5 Momentum,32287,4.9,4.5,24,36,16742,19
4837,2014,Nissan,Juke SV,13499,4.7,4.9,27,32,22187,12
4838,2019,Ford,Escape Titanium,29913,4.7,4.9,21,27,105245,19
4839,2020,Ford,Fusion SEL,22998,4.8,3.2,23,34,37440,13
4840,2022,Tesla,Model 3 Long Range,66237,4.8,4.6,0,0,33058,16
4841,2017,GMC,Sierra 1500 Denali,43499,4.6,4.9,15,21,13330,38
4842,2020,Tesla,Model X Long Range,97488,4.2,4.6,99,93,42051,27
4843,2019,Mercedes-Benz,AMG C 63 S,79995,5,4.7,17,26,18496,31
4844,2019,Mazda,CX-5 Grand Touring,28995,4.8,4.5,24,30,95745,13
4845,2021,Lexus,GX 460 Base,59900,4.6,4.7,15,19,35123,23
4846,2019,Volvo,S60 Momentum,36995,4.9,4.3,24,36,49651,20
4847,2020,BMW,X5 xDrive40i,59498,4.7,4.6,20,26,37616,29
4848,2016,Lexus,GS 350 Base,36995,4.8,4.1,19,26,57076,24
4849,2018,INFINITI,QX60 Base,30739,4.8,4.6,19,26,68879,30
4850,2019,Mazda,CX-5 Grand Touring,32300,4.8,4.7,24,30,11466,35
4851,2021,Lexus,GX 460 Base,54889,4.6,4.8,15,19,1492,17
4852,2019,Audi,Q8 3.0T Premium,72800,4.8,4.7,17,22,141391,34
4853,2019,Buick,Enclave Essence,32000,4.6,4.7,18,26,22656,24
4854,2020,BMW,M5 Competition,96995,5,4.2,15,21,20208,26
4855,2019,Kia,Sorento LX,27500,4.7,4.6,21,26,54128,27
4856,2019,Chevrolet,Tahoe LT,50888,4.6,4.4,15,21,20240,26
4857,2018,Audi,A7 3.0T Premium Plus,48221,4.8,4.4,20,29,31038,14
4858,2021,Lexus,RX 350 RX 350,50999,4.8,4.8,19,26,53022,32
4859,2019,INFINITI,QX60 Luxe,38977,4.6,4.6,19,26,22822,13
4860,2019,Mercedes-Benz,GLS 450 Base 4MATIC,58995,5,4.7,16,22,47739,19
4861,2018,BMW,M3 CS,56787,4.5,4.6,17,25,79668,13
4862,2020,Honda,CR-V EX-L,35600,4.8,4.8,27,32,39938,10
4863,2018,BMW,X1 xDrive28i,31946,4.8,4.8,22,31,79777,25
4864,2019,Honda,CR-V EX-L,37999,4.8,4.6,27,33,36538,37
4865,2019,Land,Rover Range Rover Velar P340 SE R-Dynamic,54995,3.5,4.3,18,24,38966,14
4866,2020,Mercedes-Benz,C-Class C 300,42861,4.5,4.8,22,31,15143,17
4867,2019,Mercedes-Benz,GLA 250 Base 4MATIC,31951,4.6,4.7,23,31,13942,36
4868,2019,Mercedes-Benz,C-Class C 300,32498,4.8,4.6,23,34,35078,25
4869,2016,Audi,A8 L 4.0T,45995,4.8,4.7,18,29,17208,22
4870,2018,Porsche,911 Targa 4S,149991,4.8,4.9,19,28,23015,30
4871,2020,Mercedes-Benz,GLC 300 Base 4MATIC,41882,4.8,4,21,28,18242,28
4872,2018,Toyota,RAV4 LE,27495,4.8,4,22,28,18889,19
4873,2013,Chevrolet,Tahoe LTZ,28452,4.5,4.7,15,21,18339,10
4874,2016,Land,Rover Range Rover Evoque SE Premium,26212,4.2,4.9,21,30,69365,22
4875,2018,BMW,X3 M40i,42998,4.8,3.4,20,27,15958,35
4876,2017,Chevrolet,Tahoe LT,42499,4.7,4.5,16,22,14179,13
4877,2021,Audi,A5 2.0T Premium Plus,53777,4.8,4.6,24,31,26087,32
4878,2016,Chrysler,300C Base,13997,4.9,4,18,27,31861,32
4879,2020,Toyota,Corolla XSE,29885,4.7,4,31,38,33994,24
